"","Datum","Warengruppe","Umsatz","KielerWoche","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","Feiertag","Wetter","Feiertag_Ja","Wochentag","Tag","T_Abweichung"
"1121",2016-08-17,1,133.724113213579,0,0,19.571428,8,-1,"Nein",1,1,"Mittwoch",230,-0.418104
"1122",2016-08-18,1,166.491293516648,0,3,18.25,9,-1,"Nein",1,1,"Donnerstag",231,-1.739532
"1123",2016-08-19,1,163.439489694208,0,3,20.375,8,-1,"Nein",1,1,"Freitag",232,0.385467999999999
"1124",2016-08-20,1,168.383074897518,0,7,20.25,9,61,"Nein",0,1,"Samstag",233,0.260467999999999
"1125",2016-08-21,1,64.0296375905993,0,4,19.875,9,21,"Nein",0,1,"Sonntag",234,-0.114532000000001
"1126",2016-08-22,1,132.218707810364,0,7,18.375,10,65,"Nein",0,1,"Montag",235,-1.614532
"1127",2016-08-23,1,100.797638745173,0,6,21.75,8,-1,"Nein",1,1,"Dienstag",236,1.760468
"1128",2016-08-24,1,128.031689472655,0,0,25.375,6,-1,"Nein",1,1,"Mittwoch",237,5.385468
"1129",2016-08-25,1,131.898041645196,0,0,28.375,6,-1,"Nein",1,1,"Donnerstag",238,8.385468
"1130",2016-08-26,1,113.857651667203,0,0,27.75,13,-1,"Nein",1,1,"Freitag",239,7.760468
"1131",2016-08-27,1,143.728050251138,0,0,20.375,8,-1,"Nein",1,1,"Samstag",240,0.385467999999999
"1132",2016-08-28,1,64.0609471983839,0,4,21.875,12,63,"Nein",0,1,"Sonntag",241,1.885468
"1133",2016-08-29,1,117.093542214261,0,3,18.5,15,21,"Nein",0,1,"Montag",242,-1.489532
"1134",2016-08-30,1,146.236249515322,0,2,20.25,12,-1,"Nein",1,1,"Dienstag",243,0.260467999999999
"1135",2016-08-31,1,133.333037402885,0,0,23.125,6,-1,"Nein",1,1,"Mittwoch",244,3.135468
"1136",2016-09-01,1,134.059380486205,0,5,20.25,13,21,"Nein",0,1,"Donnerstag",245,-0.195833333333333
"1137",2016-09-02,1,85.2045971552449,0,4,19.125,8,61,"Nein",0,1,"Freitag",246,-1.32083333333333
"1138",2016-09-03,1,167.820279051247,0,5,19.25,12,21,"Nein",0,1,"Samstag",247,-1.19583333333333
"1139",2016-09-04,1,63.5013684156845,0,6,19.25,8,61,"Nein",0,1,"Sonntag",248,-1.19583333333333
"1140",2016-09-05,1,162.984490197691,0,0,19.125,12,0,"Nein",0,1,"Montag",249,-1.32083333333333
"1141",2016-09-06,1,95.8411144296674,0,2,21.75,6,-1,"Nein",1,1,"Dienstag",250,1.30416666666667
"1142",2016-09-07,1,109.455420848433,0,0,23.625,6,-1,"Nein",1,1,"Mittwoch",251,3.17916666666667
"1143",2016-09-08,1,125.091909371069,0,0,25.625,7,-1,"Nein",1,1,"Donnerstag",252,5.17916666666667
"1144",2016-09-09,1,148.877333962067,0,2,21.375,10,0,"Nein",0,1,"Freitag",253,0.929166666666667
"1145",2016-09-10,1,140.376787154846,0,0,23.875,6,-1,"Nein",1,1,"Samstag",254,3.42916666666667
"1146",2016-09-11,1,85.7357676571596,0,6,20.875,10,-1,"Nein",1,1,"Sonntag",255,0.429166666666667
"1147",2016-09-12,1,129.296154663315,0,0,25.375,8,-1,"Nein",1,1,"Montag",256,4.92916666666667
"1148",2016-09-13,1,110.165491085845,0,0,27.875,8,-1,"Nein",1,1,"Dienstag",257,7.42916666666667
"1149",2016-09-14,1,101.506886848651,0,0,25.25,9,-1,"Nein",1,1,"Mittwoch",258,4.80416666666667
"1150",2016-09-15,1,139.038489572332,0,0,23.75,13,-1,"Nein",1,1,"Donnerstag",259,3.30416666666667
"1151",2016-09-16,1,82.9657291003825,0,4,22.75,8,0,"Nein",0,1,"Freitag",260,2.30416666666667
"1152",2016-09-17,1,120.786599548847,0,5,18.875,14,-1,"Nein",1,1,"Samstag",261,-1.57083333333333
"1153",2016-09-18,1,93.160862383955,0,7,16.75,15,21,"Nein",0,1,"Sonntag",262,-3.69583333333333
"1154",2016-09-19,1,114.697410367889,0,7,17,9,-1,"Nein",1,1,"Montag",263,-3.44583333333333
"1155",2016-09-20,1,147.044940899915,0,5,17.5,8,-1,"Nein",1,1,"Dienstag",264,-2.94583333333333
"1156",2016-09-21,1,113.835673304499,0,3,18.375,10,-1,"Nein",1,1,"Mittwoch",265,-2.07083333333333
"1157",2016-09-22,1,124.063350220345,0,4,18.5,6,-1,"Nein",1,1,"Donnerstag",266,-1.94583333333333
"1158",2016-09-23,1,123.203567184748,0,4,18.625,12,21,"Nein",0,1,"Freitag",267,-1.82083333333333
"1159",2016-09-24,1,124.760380048605,0,0,18.625,6,-1,"Nein",1,1,"Samstag",268,-1.82083333333333
"1160",2016-09-25,1,50.7009834904937,0,0,21.375,8,-1,"Nein",1,1,"Sonntag",269,0.929166666666667
"1161",2016-09-26,1,100.687007359059,0,4,18.25,6,0,"Nein",0,1,"Montag",270,-2.19583333333333
"1162",2016-09-27,1,124.380118113529,0,0,19.875,6,0,"Nein",0,1,"Dienstag",271,-0.570833333333333
"1163",2016-09-28,1,120.131624904303,0,6,19.125,19,-1,"Nein",1,1,"Mittwoch",272,-1.32083333333333
"1164",2016-09-29,1,106.899462001863,0,7,17.375,13,61,"Nein",0,1,"Donnerstag",273,-3.07083333333333
"1165",2016-09-30,1,126.366800158974,0,6,14,11,61,"Nein",0,1,"Freitag",274,-6.44583333333333
"1166",2016-10-01,1,173.938069367793,0,3,15.875,6,-1,"Nein",1,1,"Samstag",275,4.94758064516129
"1167",2016-10-02,1,56.3004091147622,0,3,15.75,7,21,"Nein",0,1,"Sonntag",276,4.82258064516129
"1168",2016-10-03,1,62.1746495327839,0,7,14.375,18,61,"Tag der deutschen Einheit",0,0,"Montag",277,3.44758064516129
"1169",2016-10-04,1,172.446738288365,0,5,13.25,16,-1,"Nein",1,1,"Dienstag",278,2.32258064516129
"1170",2016-10-05,1,114.574136259055,0,3,12,19,-1,"Nein",1,1,"Mittwoch",279,1.07258064516129
"1171",2016-10-06,1,136.945957744399,0,7,11.25,17,20,"Nein",0,1,"Donnerstag",280,0.32258064516129
"1172",2016-10-07,1,134.611025021576,0,7,11.125,15,0,"Nein",0,1,"Freitag",281,0.19758064516129
"1173",2016-10-08,1,147.66789204124,0,5,11.625,16,-1,"Nein",1,1,"Samstag",282,0.69758064516129
"1174",2016-10-09,1,53.3156087813301,0,7,9.125,10,61,"Nein",0,1,"Sonntag",283,-1.80241935483871
"1175",2016-10-10,1,130.880964042862,0,7,11.125,10,61,"Nein",0,1,"Montag",284,0.19758064516129
"1176",2016-10-11,1,85.4801757621986,0,7,9.875,20,61,"Nein",0,1,"Dienstag",285,-1.05241935483871
"1177",2016-10-12,1,98.0361155623953,0,7,9.75,18,63,"Nein",0,1,"Mittwoch",286,-1.17741935483871
"1178",2016-10-13,1,148.18590913848,0,6,10.875,15,0,"Nein",0,1,"Donnerstag",287,-0.05241935483871
"1179",2016-10-14,1,93.8261887010055,0,7,9.125,13,61,"Nein",0,1,"Freitag",288,-1.80241935483871
"1180",2016-10-15,1,132.894647230153,0,8,8.625,12,61,"Nein",0,1,"Samstag",289,-2.30241935483871
"1181",2016-10-16,1,74.5534527201843,0,8,11.375,6,10,"Nein",0,1,"Sonntag",290,0.44758064516129
"1182",2016-10-17,1,120.547856066705,0,8,9.75,6,10,"Nein",0,1,"Montag",291,-1.17741935483871
"1183",2016-10-18,1,110.361356326637,0,7,13.25,6,28,"Nein",0,1,"Dienstag",292,2.32258064516129
"1184",2016-10-19,1,110.217732943397,0,8,7.625,4,61,"Nein",0,1,"Mittwoch",293,-3.30241935483871
"1185",2016-10-20,1,115.866476082293,0,7,10.125,10,21,"Nein",0,1,"Donnerstag",294,-0.80241935483871
"1186",2016-10-21,1,114.340023882369,0,6,9.875,10,61,"Nein",0,1,"Freitag",295,-1.05241935483871
"1187",2016-10-22,1,160.103777760669,0,8,8.125,12,61,"Nein",0,1,"Samstag",296,-2.80241935483871
"1188",2016-10-23,1,71.392684860845,0,7,8.625,4,21,"Nein",0,1,"Sonntag",297,-2.30241935483871
"1189",2016-10-24,1,101.614370965389,0,5,9.25,8,10,"Nein",0,1,"Montag",298,-1.67741935483871
"1190",2016-10-25,1,74.5196202965945,0,5,9,8,0,"Nein",0,1,"Dienstag",299,-1.92741935483871
"1191",2016-10-26,1,75.1781153356293,0,6,7.375,6,10,"Nein",0,1,"Mittwoch",300,-3.55241935483871
"1192",2016-10-27,1,107.497900955149,0,7,13.375,9,21,"Nein",0,1,"Donnerstag",301,2.44758064516129
"1193",2016-10-28,1,125.569231616337,0,6,12.75,15,21,"Nein",0,1,"Freitag",302,1.82258064516129
"1194",2016-10-29,1,151.413102878923,0,4,11.375,16,20,"Nein",0,1,"Samstag",303,0.44758064516129
"1195",2016-10-30,1,68.3827588351215,0,4,11,9,5,"Nein",0,1,"Sonntag",304,0.07258064516129
"1196",2016-10-31,1,116.860031849405,0,7,12.125,6,61,"Nein",0,1,"Montag",305,1.19758064516129
"1197",2016-11-01,1,109.272941497746,0,6,10.125,12,61,"Nein",0,1,"Dienstag",306,4.3625
"1198",2016-11-02,1,98.5457706234247,0,4,7.25,13,21,"Nein",0,1,"Mittwoch",307,1.4875
"1199",2016-11-03,1,146.232819423347,0,4,5.875,5,-1,"Nein",1,1,"Donnerstag",308,0.1125
"1200",2016-11-04,1,97.3009447369516,0,7,7.875,8,61,"Nein",0,1,"Freitag",309,2.1125
"1201",2016-11-05,1,109.228922348071,0,7,5.5,5,61,"Nein",0,1,"Samstag",310,-0.2625
"1202",2016-11-06,1,95.267777844009,0,7,6.625,6,61,"Nein",0,1,"Sonntag",311,0.8625
"1203",2016-11-07,1,95.942904642186,0,7,3.5,14,61,"Nein",0,1,"Montag",312,-2.2625
"1204",2016-11-08,1,98.6134473987209,0,7,0.75,14,71,"Nein",0,1,"Dienstag",313,-5.0125
"1205",2016-11-09,1,102.800778634922,0,0,1.25,4,10,"Nein",0,1,"Mittwoch",314,-4.5125
"1206",2016-11-10,1,104.94423726981,0,7,4,8,22,"Nein",0,1,"Donnerstag",315,-1.7625
"1207",2016-11-11,1,79.7625074114877,0,4,4.875,10,21,"Nein",0,1,"Freitag",316,-0.8875
"1208",2016-11-12,1,138.827828111692,0,3,1.625,6,49,"Nein",0,1,"Samstag",317,-4.1375
"1209",2016-11-13,1,55.4419452131555,0,4,1.375,9,5,"Nein",0,1,"Sonntag",318,-4.3875
"1210",2016-11-14,1,107.975134464159,0,4,2,10,5,"Nein",0,1,"Montag",319,-3.7625
"1211",2016-11-15,1,97.521559634551,0,7,7.75,9,61,"Nein",0,1,"Dienstag",320,1.9875
"1212",2016-11-16,1,131.997447886261,0,7,8.75,11,61,"Nein",0,1,"Mittwoch",321,2.9875
"1213",2016-11-17,1,120.999764172375,0,6,7.75,9,21,"Nein",0,1,"Donnerstag",322,1.9875
"1214",2016-11-18,1,125.620231572559,0,4,7.25,13,21,"Nein",0,1,"Freitag",323,1.4875
"1215",2016-11-19,1,98.4835152120726,0,6,6.625,11,21,"Nein",0,1,"Samstag",324,0.8625
"1216",2016-11-20,1,52.4424952545878,0,6,6.375,12,63,"Nein",0,1,"Sonntag",325,0.6125
"1217",2016-11-21,1,121.378744787554,0,7,11.5,6,61,"Nein",0,1,"Montag",326,5.7375
"1218",2016-11-22,1,87.2731117646776,0,7,12.125,7,-1,"Nein",1,1,"Dienstag",327,6.3625
"1219",2016-11-23,1,91.3408874396352,0,7,10,5,10,"Nein",0,1,"Mittwoch",328,4.2375
"1220",2016-11-24,1,122.474432163973,0,0,4.5,8,10,"Nein",0,1,"Donnerstag",329,-1.2625
"1221",2016-11-25,1,82.9237972563907,0,7,4,4,45,"Nein",0,1,"Freitag",330,-1.7625
"1222",2016-11-26,1,116.639176452944,0,7,5.875,10,61,"Nein",0,1,"Samstag",331,0.1125
"1223",2016-11-27,1,49.7963022970208,0,0,5.625,9,5,"Nein",0,1,"Sonntag",332,-0.1375
"1224",2016-11-28,1,112.658765618467,0,1,2.875,11,-1,"Nein",1,1,"Montag",333,-2.8875
"1225",2016-11-29,1,103.870082800741,0,3,3,9,10,"Nein",0,1,"Dienstag",334,-2.7625
"1226",2016-11-30,1,128.456546571317,0,7,6.25,12,61,"Nein",0,1,"Mittwoch",335,0.4875
"1227",2016-12-01,1,107.538858358439,0,8,8.5,19,61,"Nein",0,1,"Donnerstag",336,3.59589948148148
"1228",2016-12-02,1,94.5038724434251,0,0,3.625,8,0,"Nein",0,1,"Freitag",337,-1.27910051851852
"1229",2016-12-03,1,122.439207453624,0,4,-0.75,6,49,"Nein",0,1,"Samstag",338,-5.65410051851852
"1230",2016-12-04,1,70.0253014166919,0,8,4.125,6,-1,"Nein",1,1,"Sonntag",339,-0.779100518518518
"1231",2016-12-05,1,119.636013828757,0,7,3,7,-1,"Nein",1,1,"Montag",340,-1.90410051851852
"1232",2016-12-06,1,98.3868204798713,0,7,6.25,5,61,"Nein",0,1,"Dienstag",341,1.34589948148148
"1233",2016-12-07,1,106.089285160058,0,7,4.5,10,61,"Nein",0,1,"Mittwoch",342,-0.404100518518518
"1234",2016-12-08,1,127.742791107649,0,8,8.625,12,10,"Nein",0,1,"Donnerstag",343,3.72089948148148
"1235",2016-12-09,1,81.5452124764518,0,7,8.875,13,20,"Nein",0,1,"Freitag",344,3.97089948148148
"1236",2016-12-10,1,82.9865412318734,0,7,9.5,10,61,"Nein",0,1,"Samstag",345,4.59589948148148
"1237",2016-12-12,1,89.5461152835577,0,7,4.875,4,61,"Nein",0,1,"Montag",347,-0.0291005185185185
"1238",2016-12-13,1,86.1880456725954,0,7,6.285714,5,10,"Nein",0,1,"Dienstag",348,1.38161348148148
"1239",2016-12-14,1,75.4039519341152,0,7,4.625,6,45,"Nein",0,1,"Mittwoch",349,-0.279100518518518
"1240",2016-12-15,1,137.130260969332,0,7,0,8,49,"Nein",0,1,"Donnerstag",350,-4.90410051851852
"1241",2016-12-16,1,86.0242406261287,0,8,-1,5,10,"Nein",0,1,"Freitag",351,-5.90410051851852
"1242",2016-12-18,1,158.08476137293,0,7,7,8,0,"Nein",0,1,"Sonntag",353,2.09589948148148
"1243",2016-12-19,1,97.2450388316804,0,8,5.75,4,0,"Nein",0,1,"Montag",354,0.845899481481482
"1244",2016-12-20,1,82.2737744983917,0,8,1.5,7,10,"Nein",0,1,"Dienstag",355,-3.40410051851852
"1245",2016-12-21,1,107.055526767408,0,6,3.625,10,10,"Nein",0,1,"Mittwoch",356,-1.27910051851852
"1246",2016-12-22,1,102.318594196839,0,7,5.25,8,61,"Nein",0,1,"Donnerstag",357,0.345899481481482
"1247",2016-12-23,1,189.733379813939,0,7,6.375,9,10,"Nein",0,1,"Freitag",358,1.47089948148148
"1248",2016-12-24,1,182.243850046631,0,6,6.125,14,95,"Heiliger  Abend",0,0,"Samstag",359,1.22089948148148
"1249",2016-12-27,1,132.534941139693,0,6,8.25,21,-1,"Nein",1,1,"Dienstag",362,3.34589948148148
"1250",2016-12-28,1,92.6053954826362,0,4,7.125,12,0,"Nein",0,1,"Mittwoch",363,2.22089948148148
"1251",2016-12-29,1,281.809035845441,0,3,3.75,11,10,"Nein",0,1,"Donnerstag",364,-1.15410051851852
"1252",2016-12-30,1,130.743678525635,0,4,1.75,10,10,"Nein",0,1,"Freitag",365,-3.15410051851852
"1253",2016-12-31,1,288.843105743746,0,7,4.875,13,28,"Silvester",0,0,"Samstag",366,-0.0291005185185185
"1254",2017-01-02,1,127.942753867048,0,3,1.625,8,0,"Nein",0,1,"Montag",2,-0.313095233333333
"1255",2017-01-03,1,89.4483348556559,0,7,6,16,61,"Nein",0,1,"Dienstag",3,4.06190476666667
"1256",2017-01-04,1,119.050990891285,0,4,4,19,20,"Nein",0,1,"Mittwoch",4,2.06190476666667
"1257",2017-01-05,1,115.680238055479,0,4,-2.875,15,0,"Nein",0,1,"Donnerstag",5,-4.81309523333333
"1258",2017-01-06,1,101.303945374724,0,1,-4.25,6,-1,"Nein",1,1,"Freitag",6,-6.18809523333333
"1259",2017-01-07,1,71.69205028378,0,8,-0.5,11,71,"Nein",0,1,"Samstag",7,-2.43809523333333
"1260",2017-01-08,1,54.8212865043727,0,8,2.25,4,10,"Nein",0,1,"Sonntag",8,0.311904766666667
"1261",2017-01-09,1,116.228031726541,0,8,2.5,6,20,"Nein",0,1,"Montag",9,0.561904766666667
"1262",2017-01-10,1,114.536612160932,0,7,2.625,9,10,"Nein",0,1,"Dienstag",10,0.686904766666667
"1263",2017-01-11,1,49.4763974006414,0,7,4.625,15,61,"Nein",0,1,"Mittwoch",11,2.68690476666667
"1264",2017-01-12,1,73.7827205206854,0,4,4.5,16,61,"Nein",0,1,"Donnerstag",12,2.56190476666667
"1265",2017-01-13,1,114.532728222355,0,3,3.125,7,61,"Nein",0,1,"Freitag",13,1.18690476666667
"1266",2017-01-14,1,128.56240804852,0,2,1.75,10,61,"Nein",0,1,"Samstag",14,-0.188095233333333
"1267",2017-01-15,1,57.5415780818905,0,5,1.375,10,71,"Nein",0,1,"Sonntag",15,-0.563095233333333
"1268",2017-01-16,1,88.9021282031328,0,0,0.25,9,0,"Nein",0,1,"Montag",16,-1.68809523333333
"1269",2017-01-17,1,82.1819950215278,0,7,0.5,4,10,"Nein",0,1,"Dienstag",17,-1.43809523333333
"1270",2017-01-18,1,88.8649502286419,0,7,0.125,8,20,"Nein",0,1,"Mittwoch",18,-1.81309523333333
"1271",2017-01-19,1,119.723025026725,0,8,1.5,8,61,"Nein",0,1,"Donnerstag",19,-0.438095233333333
"1272",2017-01-20,1,87.1766818830841,0,8,3.625,5,21,"Nein",0,1,"Freitag",20,1.68690476666667
"1273",2017-01-21,1,107.032520387605,0,7,5.75,5,10,"Nein",0,1,"Samstag",21,3.81190476666667
"1274",2017-01-22,1,57.9895653139982,0,8,1.375,5,10,"Nein",0,1,"Sonntag",22,-0.563095233333333
"1275",2017-01-23,1,86.9879013792807,0,7,1.125,8,10,"Nein",0,1,"Montag",23,-0.813095233333333
"1276",2017-01-24,1,95.5104682174382,0,7,1.875,8,45,"Nein",0,1,"Dienstag",24,-0.0630952333333332
"1277",2017-01-25,1,64.9830364754336,0,7,-1.25,6,49,"Nein",0,1,"Mittwoch",25,-3.18809523333333
"1278",2017-01-26,1,116.676851600561,0,6,1,7,10,"Nein",0,1,"Donnerstag",26,-0.938095233333333
"1279",2017-01-27,1,88.2521352952121,0,0,2.142857,7,5,"Nein",0,1,"Freitag",27,0.204761766666667
"1280",2017-01-28,1,119.776887506826,0,1,2.875,5,5,"Nein",0,1,"Samstag",28,0.936904766666667
"1281",2017-01-29,1,30.3865291347707,0,7,4.75,8,61,"Nein",0,1,"Sonntag",29,2.81190476666667
"1282",2017-01-30,1,95.5900521407205,0,7,2.625,13,61,"Nein",0,1,"Montag",30,0.686904766666667
"1283",2017-01-31,1,92.8994636837401,0,7,3.125,15,10,"Nein",0,1,"Dienstag",31,1.18690476666667
"1284",2017-02-01,1,66.5673255870155,0,7,1.125,8,20,"Nein",0,1,"Mittwoch",32,-2.29464285714286
"1285",2017-02-02,1,89.9254398203578,0,7,1.75,6,61,"Nein",0,1,"Donnerstag",33,-1.66964285714286
"1286",2017-02-03,1,78.3684128353329,0,7,1.625,6,45,"Nein",0,1,"Freitag",34,-1.79464285714286
"1287",2017-02-04,1,108.219789178826,0,7,5.75,6,61,"Nein",0,1,"Samstag",35,2.33035714285714
"1288",2017-02-05,1,57.4532745562637,0,8,2,10,61,"Nein",0,1,"Sonntag",36,-1.41964285714286
"1289",2017-02-06,1,132.177431806535,0,7,2.5,12,61,"Nein",0,1,"Montag",37,-0.919642857142857
"1290",2017-02-07,1,132.849204976505,0,7,0,12,77,"Nein",0,1,"Dienstag",38,-3.41964285714286
"1291",2017-02-08,1,117.004984635316,0,8,-2,8,77,"Nein",0,1,"Mittwoch",39,-5.41964285714286
"1292",2017-02-09,1,119.337453228786,0,8,-2.125,11,22,"Nein",0,1,"Donnerstag",40,-5.54464285714286
"1293",2017-02-10,1,121.144021086338,0,7,-1.75,16,10,"Nein",0,1,"Freitag",41,-5.16964285714286
"1294",2017-02-11,1,100.989205252472,0,7,0,17,0,"Nein",0,1,"Samstag",42,-3.41964285714286
"1295",2017-02-12,1,44.557352092852,0,8,0.375,17,10,"Nein",0,1,"Sonntag",43,-3.04464285714286
"1296",2017-02-13,1,119.108720290684,0,0,-0.25,10,10,"Nein",0,1,"Montag",44,-3.66964285714286
"1297",2017-02-14,1,141.073519448693,0,2,-0.75,8,49,"Nein",0,1,"Dienstag",45,-4.16964285714286
"1298",2017-02-15,1,100.825877196342,0,0,5.875,4,5,"Nein",0,1,"Mittwoch",46,2.45535714285714
"1299",2017-02-16,1,146.826941839259,0,7,6.25,10,61,"Nein",0,1,"Donnerstag",47,2.83035714285714
"1300",2017-02-17,1,151.638373911674,0,7,6,9,61,"Nein",0,1,"Freitag",48,2.58035714285714
"1301",2017-02-18,1,141.71660063089,0,7,4.625,12,20,"Nein",0,1,"Samstag",49,1.20535714285714
"1302",2017-02-19,1,62.0097969516182,0,7,5.625,8,61,"Nein",0,1,"Sonntag",50,2.20535714285714
"1303",2017-02-20,1,66.0328545899126,0,7,8,16,61,"Nein",0,1,"Montag",51,4.58035714285714
"1304",2017-02-21,1,109.49615849071,0,6,7.625,18,-1,"Nein",1,1,"Dienstag",52,4.20535714285714
"1305",2017-02-22,1,61.7410274782351,0,6,7.375,20,61,"Nein",0,1,"Mittwoch",53,3.95535714285714
"1306",2017-02-23,1,83.2419409328517,0,7,4.375,22,63,"Nein",0,1,"Donnerstag",54,0.955357142857143
"1307",2017-02-24,1,125.53740598929,0,1,4.125,15,21,"Nein",0,1,"Freitag",55,0.705357142857143
"1308",2017-02-25,1,115.341612709924,0,7,3.375,12,61,"Nein",0,1,"Samstag",56,-0.0446428571428572
"1309",2017-02-26,1,51.7803618656751,0,7,7.5,11,61,"Nein",0,1,"Sonntag",57,4.08035714285714
"1310",2017-02-27,1,122.569495991968,0,8,10.75,11,-1,"Nein",1,1,"Montag",58,7.33035714285714
"1311",2017-02-28,1,83.0765621031534,0,6,6,15,21,"Nein",0,1,"Dienstag",59,2.58035714285714
"1312",2017-03-01,1,125.217450323725,0,6,5,14,63,"Nein",0,1,"Mittwoch",60,-3.81451612903226
"1313",2017-03-02,1,129.890356481374,0,3,6.5,16,21,"Nein",0,1,"Donnerstag",61,-2.31451612903226
"1314",2017-03-03,1,87.3180596980489,0,2,8.375,10,0,"Nein",0,1,"Freitag",62,-0.439516129032258
"1315",2017-03-04,1,98.7435434121811,0,6,9.125,5,5,"Nein",0,1,"Samstag",63,0.310483870967742
"1316",2017-03-05,1,34.5835550634367,0,7,7.375,12,61,"Nein",0,1,"Sonntag",64,-1.43951612903226
"1317",2017-03-06,1,89.6750437494664,0,8,3.75,17,0,"Nein",0,1,"Montag",65,-5.06451612903226
"1318",2017-03-07,1,100.15087379542,0,7,1.75,7,20,"Nein",0,1,"Dienstag",66,-7.06451612903226
"1319",2017-03-08,1,94.9229502187465,0,6,5.75,9,61,"Nein",0,1,"Mittwoch",67,-3.06451612903226
"1320",2017-03-09,1,111.351351910469,0,7,7.375,8,21,"Nein",0,1,"Donnerstag",68,-1.43951612903226
"1321",2017-03-10,1,100.450621108239,0,4,8.75,16,0,"Nein",0,1,"Freitag",69,-0.064516129032258
"1322",2017-03-11,1,121.869883897373,0,2,7.75,9,0,"Nein",0,1,"Samstag",70,-1.06451612903226
"1323",2017-03-12,1,95.7356255719552,0,6,6.375,9,-1,"Nein",1,1,"Sonntag",71,-2.43951612903226
"1324",2017-03-13,1,120.053295378394,0,7,6.625,7,5,"Nein",0,1,"Montag",72,-2.18951612903226
"1325",2017-03-14,1,87.0000890332702,0,6,10.5,13,0,"Nein",0,1,"Dienstag",73,1.68548387096774
"1326",2017-03-15,1,92.6236598779842,0,0,9.25,16,5,"Nein",0,1,"Mittwoch",74,0.435483870967742
"1327",2017-03-16,1,110.643982291844,0,5,11.75,9,-1,"Nein",1,1,"Donnerstag",75,2.93548387096774
"1328",2017-03-17,1,112.504534119038,0,6,6.75,18,63,"Nein",0,1,"Freitag",76,-2.06451612903226
"1329",2017-03-18,1,106.208725638613,0,5,6.875,22,21,"Nein",0,1,"Samstag",77,-1.93951612903226
"1330",2017-03-19,1,36.557110132907,0,8,3.875,9,79,"Nein",0,1,"Sonntag",78,-4.93951612903226
"1331",2017-03-20,1,97.3489147113908,0,7,10.25,8,61,"Nein",0,1,"Montag",79,1.43548387096774
"1332",2017-03-21,1,126.927370810771,0,5,8.75,20,21,"Nein",0,1,"Dienstag",80,-0.064516129032258
"1333",2017-03-22,1,101.415037514976,0,0,10.75,11,0,"Nein",0,1,"Mittwoch",81,1.93548387096774
"1334",2017-03-23,1,100.177760988448,0,4,8.125,11,-1,"Nein",1,1,"Donnerstag",82,-0.689516129032258
"1335",2017-03-24,1,128.368364908016,0,0,10.5,7,0,"Nein",0,1,"Freitag",83,1.68548387096774
"1336",2017-03-25,1,97.8900868337535,0,3,9.875,12,0,"Nein",0,1,"Samstag",84,1.06048387096774
"1337",2017-03-26,1,85.2187867213704,0,3,9.375,7,0,"Nein",0,1,"Sonntag",85,0.560483870967742
"1338",2017-03-27,1,162.660207279858,0,0,12.5,11,10,"Nein",0,1,"Montag",86,3.68548387096774
"1339",2017-03-28,1,107.613301109633,0,0,13.875,7,0,"Nein",0,1,"Dienstag",87,5.06048387096774
"1340",2017-03-29,1,141.002747009982,0,8,10,13,21,"Nein",0,1,"Mittwoch",88,1.18548387096774
"1341",2017-03-30,1,151.539022676893,0,7,16,12,61,"Nein",0,1,"Donnerstag",89,7.18548387096774
"1342",2017-03-31,1,195.105275573427,0,0,19.75,7,-1,"Nein",1,1,"Freitag",90,10.9354838709677
"1343",2017-04-01,1,224.207429968001,0,2,15.75,7,0,"Nein",0,1,"Samstag",91,6.33620689655172
"1344",2017-04-02,1,90.4108850533697,0,2,13.375,13,0,"Nein",0,1,"Sonntag",92,3.96120689655172
"1345",2017-04-03,1,187.854069053637,0,2,10.375,8,-1,"Nein",1,1,"Montag",93,0.961206896551724
"1346",2017-04-04,1,167.875773750993,0,2,12.625,8,0,"Nein",0,1,"Dienstag",94,3.21120689655172
"1347",2017-04-05,1,98.318686836073,0,5,9.875,18,21,"Nein",0,1,"Mittwoch",95,0.461206896551724
"1348",2017-04-06,1,142.738966819238,0,6,10,17,0,"Nein",0,1,"Donnerstag",96,0.586206896551724
"1349",2017-04-07,1,153.13878108102,0,6,11.125,18,20,"Nein",0,1,"Freitag",97,1.71120689655172
"1350",2017-04-08,1,183.065412513501,0,7,10.875,12,-1,"Nein",1,1,"Samstag",98,1.46120689655172
"1351",2017-04-09,1,78.3925102817988,0,0,16,9,5,"Nein",0,1,"Sonntag",99,6.58620689655172
"1352",2017-04-10,1,157.029670654949,0,7,9.5,19,21,"Nein",0,1,"Montag",100,0.0862068965517242
"1353",2017-04-11,1,142.450858065516,0,5,8.75,18,21,"Nein",0,1,"Dienstag",101,-0.663793103448276
"1354",2017-04-12,1,127.466200723679,0,7,8.75,13,61,"Nein",0,1,"Mittwoch",102,-0.663793103448276
"1355",2017-04-13,1,357.843060948626,0,7,9,18,61,"Nein",0,1,"Donnerstag",103,-0.413793103448276
"1356",2017-04-15,1,396.16076955053,0,6,8.125,23,63,"Samstag vor Ostern",0,0,"Samstag",105,-1.28879310344828
"1357",2017-04-16,1,87.2043256933579,0,7,6.875,7,61,"Ostersonntag",0,0,"Sonntag",106,-2.53879310344828
"1358",2017-04-17,1,23.1962791847882,0,6,6.25,10,61,"Ostermontag",0,0,"Montag",107,-3.16379310344828
